id,id_str,created_at,user_screen_name,text,source,reply_count,retweet_count,favourite_count,retweeted,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,is_quote_status,user_name,user_id_str,user_location,user_verified,user_followers_count,user_friends_count,user_protected,user_created_at,user_description,user_favourites_count,user_statuses_count,url,media,urls,magnitude,score
1317137529678823424,1317137529678823424,Fri Oct 16 16:17:12 +0000 2020,HealthcareBeat,Livongo Signs Strategic Partnership with GuideWell Accelerating Care Delivery to Vulnerable Populations $LVGO ,"<a href=""https://newsfilter.io"" rel=""nofollow"">Healthcare News</a>",,0,,false,,,,false,Healthcare News,1222163821441122304,New York,false,1367,15,false,Tue Jan 28 14:25:57 +0000 2020,"Healthcare news covering:

- Clinical Trials
- FDA Approvals & Recalls
- Stage 1/2/3 Updates
- New Drug Applications
- FDA PRs
- SEC Filings",1,66349,https://twitter.com/HealthcareBeat/status/1317137529678823424,,https://newsfilter.io/articles/livongo-signs-strategic-partnership-with-guidewell-accelerating-care-delivery-to-vulnerable-populati-3e82857f0ce07503ee2df28a0e34d2e3,0,0
1317136679694643200,1317136679694643200,Fri Oct 16 16:13:50 +0000 2020,otcdynamics,$LVGO Livongo Signs Strategic Partnership with GuideWell Accelerating Care Delivery to Vulnerable Populations ,"<a href=""https://www.otcdynamics.com"" rel=""nofollow"">OTC Dynamics Twitter Login</a>",,0,,false,,,,false,"OTC Dynamics, Inc.",472650465,"Winnipeg, Manitoba",false,4704,0,false,Tue Jan 24 05:00:23 +0000 2012,Be the First to Know Which #PennyStocks Are Being Promoted - Not the Last! Real-Time #StockAlert Tracking and Monitoring: https://t.co/dvjCYHMJ1c,1354,262347,https://twitter.com/otcdynamics/status/1317136679694643200,,https://www.otcdynamics.com/lvgo-livongo-signs-strategic-partnership-with-guidewell-accelerating-care-delivery-to-vulnerable-populations/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter,0,0
1317135574340423682,1317135574340423682,Fri Oct 16 16:09:26 +0000 2020,stock_titan,$LVGO Livongo Signs Strategic Partnership with GuideWell Accelerating Care Delivery to Vulnerable Populations,"<a href=""http://stocktitan.net"" rel=""nofollow"">stocktitan</a>",,0,,false,,,,false,Stock Titan,1254035253104181256,,false,1833,0,false,Sat Apr 25 13:11:29 +0000 2020,"Stock Market News LIVE. 
Visit https://t.co/Mi5nG5bom9 to follow the stock market news feed in real time for FREE.",0,29651,https://twitter.com/stock_titan/status/1317135574340423682,,https://www.stocktitan.net/news/LVGO/livongo-signs-strategic-partnership-with-guide-well-accelerating-vvg8sioefk06.html,0,0
1317108198596243456,1317108198596243456,Fri Oct 16 14:20:39 +0000 2020,ashishkhokha,$TDOC and $LVGO synergies are starting to play out.Florida Blue will become one of the first health plans to provide health consumers with a single access point for whole-person care through Livongo and Teladoc’s best-in-class combined care experience.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Ashish Khokha,111937628,,false,2440,490,false,Sat Feb 06 17:26:37 +0000 2010,Corporate citizen; angel investor; student 4 life; equities; reading; (over)thinking; problem solving. Views expressed my own. Not certified investment advisor.,1273,2910,https://twitter.com/ashishkhokha/status/1317108198596243456,,https://hitconsultant.net/2020/10/12/guidewell-livongo-diabetes-florida-blue-members/#.X4lrVtAzaUk,0.8,0.8
1317107318484463616,1317107318484463616,Fri Oct 16 14:17:10 +0000 2020,ashishkhokha,Livongo $LVGO Company forays into the renal health management space. The growth runway for $TDOC and $LVGO is unimaginable. Stock(s) have high likelihood of creating huge shareholder wealth.  ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Ashish Khokha,111937628,,false,2440,490,false,Sat Feb 06 17:26:37 +0000 2010,Corporate citizen; angel investor; student 4 life; equities; reading; (over)thinking; problem solving. Views expressed my own. Not certified investment advisor.,1273,2910,https://twitter.com/ashishkhokha/status/1317107318484463616,,https://www.healio.com/news/nephrology/20201012/fresenius-partners-with-livongo-for-virtual-ckd-management,0.7,0.2
1317106769659908099,1317106769659908099,Fri Oct 16 14:14:59 +0000 2020,DXinstitute,Livongo and Teladoc merger: a catalyst for accelerating healthcare’s digital transformation ,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",,0,,false,,,,false,DX Institute,892627094081024001,Canada... to start,false,608,1683,false,Wed Aug 02 06:04:18 +0000 2017,"Some companies are born digital. Some build big teams to figure it out. We help companies in between to identify, navigate and accelerate #digitaltransformation",146,4859,https://twitter.com/DXinstitute/status/1317106769659908099,,https://hubs.li/H0w2bdc0,0.2,0.2
1317106758830075905,1317106758830075905,Fri Oct 16 14:14:56 +0000 2020,OphirGottlieb,$LVGO Teladoc Health &amp; Livongo Merger-Explained ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,4,,false,,,,false,Ophir Gottlieb,100024370,"Los Angeles, CA",true,86919,276,false,Mon Dec 28 19:13:21 +0000 2009,CEO @CMLviz. Contrib @Reuters. MS Stanford Math. Ex option market maker & HF manager. Recognized for AI in large scale finance. https://t.co/8ZWT4aVeb5,14549,153146,https://twitter.com/OphirGottlieb/status/1317106758830075905,,http://www.cmlviz.com/article/LVGO/fool-2020-10-16-teladoc-health-and-livongo-merger-explained.html,0,0
1317097950330445825,1317097950330445825,Fri Oct 16 13:39:56 +0000 2020,chelseadreyer1,"Tips to PR Pros from John Hallock, SVP of Corp. Comms for @Livongo:1. Be a good writer2. Focus on relationships with reporters and influencers3. Understand anatomy of a story#PublicRelations #communications ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,true,Chelsea Amaral Dreyer,271188442,"Philadelphia, PA",false,572,1996,false,Thu Mar 24 01:17:35 +0000 2011,Healthcare PR Professional | Mum to the best chocolate lab | Proud @PennState alum,2609,2859,https://twitter.com/chelseadreyer1/status/1317097950330445825,,https://twitter.com/growwithfuoco/status/1316763901938327552,0.6,0.1
1317091541723324417,1317091541723324417,Fri Oct 16 13:14:28 +0000 2020,sebidscap,"@Dr_JSchneider As a long-term public shareholder of $LVGO that has read &amp; listened to many interviews with you, it's quite sad to see you leaving Livongo. Thank you so much for your work, your energy &amp; passion to improve health outcomes, and best of luck for your next projects!","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,764937542894428160,Dr_JSchneider,false,sebidscap,1085942060337848320,"Kreuzberg, Berlin",false,1477,719,false,Thu Jan 17 16:48:57 +0000 2019,I'm Sebids. I invest capital to make it less scarce for everyone.,841,1217,https://twitter.com/sebidscap/status/1317091541723324417,,,1.7,0
1317069652707725314,1317069652707725314,Fri Oct 16 11:47:29 +0000 2020,dakotafinancial,JPMorgan Chase &amp; Co. Downgrades Livongo Health $LVGO to Neutral ,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,0,,false,,,,false,Dakota Financial,2920258887,,false,1643,40,false,Sat Dec 13 20:48:14 +0000 2014,,0,1185286,https://twitter.com/dakotafinancial/status/1317069652707725314,,http://dakotafinancialnews.com/?p=2609865,0.2,-0.1
1316952269393481729,1316952269393481729,Fri Oct 16 04:01:03 +0000 2020,davidjaxon,Teladoc Is A Buy On The Merger With Livongo  ,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,0,,false,,,,false,David Jackson,19485664,,false,3514,2614,false,Sun Jan 25 11:50:35 +0000 2009,Founder https://t.co/1JvWRJkH3r -- @seekingalpha and @marketcurrents. Also blog about startup best practices at https://t.co/GXyEWuEoRw,49,25712,https://twitter.com/davidjaxon/status/1316952269393481729,https://pbs.twimg.com/media/EkbBHCaU8AAz7Rj.png,http://dlvr.it/Rjhy7t,0.4,0.4
1316937263327121410,1316937263327121410,Fri Oct 16 03:01:25 +0000 2020,digihealthinfo,Digital Health Technology News  #digitalhealth #insights,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",,0,,false,,,,false,DigiHealth Informer,2984970891,"New York, NY",false,2088,348,false,Mon Jan 19 02:34:58 +0000 2015,Insights from the #8 most influential Twitter digital health brand + @enspektosllc's market research platform - Learn more: https://t.co/ybZIoNCSoD,3,28942,https://twitter.com/digihealthinfo/status/1316937263327121410,,https://www.healthtechdigital.com/livongo/,0,0
1316936411510079494,1316936411510079494,Fri Oct 16 02:58:02 +0000 2020,DrOsamaAhmed,"Teladoc, Livongo land first joint contract  ","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,0,,false,,,,false,Dr. Osama Ahmed,38197752,"Dubai, United Arab Emirates",false,1855,3624,false,Wed May 06 15:14:22 +0000 2009,"#Physician, consultant and founder of @TachyHealth , the leading Artificial Intelligence #AI #Healthcare startup in #MENA",997,8538,https://twitter.com/DrOsamaAhmed/status/1316936411510079494,https://pbs.twimg.com/media/Ekayr-1UUAEBCJX.jpg,http://dlvr.it/RjhrFX,0,0
1316923521990275073,1316923521990275073,Fri Oct 16 02:06:49 +0000 2020,Biostockbeginn1,@PoundingDaTable @AnthonyOhayon @AviNMash Just for short term technical analysis even to use with other companies. We are lectured daily in pharmacy school about the future of diabetes and livongo is the perfect company for this disease. Long term it’s a game changer no doubt.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,1316922981529145345,1284077399211225090,Biostockbeginn1,false,Biostockbeginner,1284077399211225090,,false,2,26,false,Fri Jul 17 10:48:09 +0000 2020,,272,61,https://twitter.com/Biostockbeginn1/status/1316923521990275073,,,1.7,0.5
1316853676992983041,1316853676992983041,Thu Oct 15 21:29:17 +0000 2020,MDRG_Inc,"This quote by #ZaneBurke of @Livongo from today's #HLTH2020 session: ""The Engaged Patient as Consumer: Post-COVID Innovation in Health &amp; Care"" is everything we've been thinking since #COVID19 began. #healthcare #consumerism ","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,2,,false,,,,false,MDRG,2165312336,"New Orleans, LA",false,170,436,false,Wed Oct 30 19:06:56 +0000 2013,"Market researchers for brand positioning, campaign testing & product development.
Answering questions in #healthcare #food&beverage #finance #telecom & #tourism",119,558,https://twitter.com/MDRG_Inc/status/1316853676992983041,https://pbs.twimg.com/media/EkZncM0X0AYko1L.jpg,,0.1,0
1316851883919781895,1316851883919781895,Thu Oct 15 21:22:09 +0000 2020,HealthcareBeat,"Form 425 (prospectuses and communications, business combinations) filed with the SEC $LVGO ","<a href=""https://newsfilter.io"" rel=""nofollow"">Healthcare News</a>",,0,,false,,,,false,Healthcare News,1222163821441122304,New York,false,1367,15,false,Tue Jan 28 14:25:57 +0000 2020,"Healthcare news covering:

- Clinical Trials
- FDA Approvals & Recalls
- Stage 1/2/3 Updates
- New Drug Applications
- FDA PRs
- SEC Filings",1,66349,https://twitter.com/HealthcareBeat/status/1316851883919781895,,https://newsfilter.io/articles/425-form---prospectuses-and-communications-business-combinations---livongo-health-inc-0001639225-sub-4391de1fd0a9f13a12eb7f78cd1d9711,0,0
1316831214372880384,1316831214372880384,Thu Oct 15 20:00:01 +0000 2020,HT4Medicaid,Congratulations to member company @Livongo for landing their first joint contract! ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,HealthTech 4 Medicaid,1052285001864105984,"Oakland, CA",false,731,239,false,Tue Oct 16 19:47:49 +0000 2018,"We're on a mission to radically change the pace of innovation in Medicaid, improving quality and access to care.",306,1159,https://twitter.com/HT4Medicaid/status/1316831214372880384,,https://medcitynews.com/2020/10/teladoc-livongo-land-first-joint-contract/,0.8,0.8
1316810009066471425,1316810009066471425,Thu Oct 15 18:35:45 +0000 2020,ashleyberesid,@JMazanke @Livongo @PRDaily Great job!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,1316808613134991360,623997532,JMazanke,false,Ashley,2596768837,"Chicago, IL",false,217,332,false,Mon Jun 30 18:36:20 +0000 2014,"Small but mighty, must save the world.",2032,883,https://twitter.com/ashleyberesid/status/1316810009066471425,,,0.7,0.7
1316809953747886084,1316809953747886084,Thu Oct 15 18:35:32 +0000 2020,PRDaily,".@Livongo is taking home their second award, this time for Innovation in Media Relations! #RaganAwards","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,1,,false,,,,false,PR Daily,24910049,Chicago,false,115082,6221,false,Tue Mar 17 16:44:18 +0000 2009,"PR Daily is an educational resource for PR, marketing and social media professionals.",5986,61505,https://twitter.com/PRDaily/status/1316809953747886084,,,0.7,0.3
1316808613134991360,1316808613134991360,Thu Oct 15 18:30:13 +0000 2020,JMazanke,Proud to share another award for @Livongo recognizing our #COVID19 brand messaging campaign. Thanks @PRDaily for hosting a great virtual #RaganAwards ceremony! ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,,,,true,Jake Mazanke,623997532,"Chicago, IL",false,403,632,false,Sun Jul 01 18:55:05 +0000 2012,"Senior Manager, Corporate Communications @Livongo I Retired Running Rambler - @RamblersTFXC I @JeppsonsMalort Connoisseur",2587,1194,https://twitter.com/JMazanke/status/1316808613134991360,,https://twitter.com/PRDaily/status/1316807297046372352,1.8,0.9
1316807297046372352,1316807297046372352,Thu Oct 15 18:24:59 +0000 2020,PRDaily,A round of applause for @Livongo! They’re winner for Best Brand Messaging or Positioning Campaign! Nicely done! #RaganAwards,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,1,,false,,,,false,PR Daily,24910049,Chicago,false,115082,6221,false,Tue Mar 17 16:44:18 +0000 2009,"PR Daily is an educational resource for PR, marketing and social media professionals.",5986,61505,https://twitter.com/PRDaily/status/1316807297046372352,,,3.2,0.8
1316803428031565825,1316803428031565825,Thu Oct 15 18:09:36 +0000 2020,ThatEngineerAnt,Here is stock trading idea I have for Livongo Health Inc. $LVGOLooks like a great company with strong financials ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,President Madison,636732615,,false,462,417,false,Mon Jul 16 03:04:11 +0000 2012,Market Investor📈| Wealth Creator💰|Engineer| IG📸: thatengineerant,4554,9132,https://twitter.com/ThatEngineerAnt/status/1316803428031565825,https://pbs.twimg.com/media/EkY5OksXsAUGZiz.png,,0.7,0.3
1316794956942630913,1316794956942630913,Thu Oct 15 17:35:57 +0000 2020,hyro_ai,Highlights from the first half of #HLTH2020! ️READ READ READ:   @MayoClinic @IBMWatson @DanaFarber @IsraelExport @TeladocHealth @Livongo @CVSHealth @Aetna @NorthwellHealth @RWJBarnabas @Merck @illumina ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Hyro,1222880635041218565,#HLTH2020,false,207,204,false,Thu Jan 30 13:54:04 +0000 2020,"Turning Complex Data Into Simple Dialogue As featured on @Forbes, @HealthITNews, @Entrepreneur - Member @Microsoft Partner Network - @IntelIgnite Second Cohort",365,341,https://twitter.com/hyro_ai/status/1316794956942630913,https://pbs.twimg.com/media/EkYxJGxXsAcASMO.jpg,https://www.hyro.ai/post/highlights-from-the-first-half-of-hlth2020,0.6,0.3
1316794103409963008,1316794103409963008,Thu Oct 15 17:32:33 +0000 2020,SapphireVC,"""The biggest key to diversity, inclusion &amp; equality is getting your act together immediately,"" says @Livongo's Head of D&amp;I. If you missed our webinar featuring people leaders from @Livongo last week, check out the recap here, &amp; join on-demand!  ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,1,,false,,,,false,Sapphire Ventures,24257244,"Palo Alto, CA",false,6113,1140,false,Fri Mar 13 21:21:34 +0000 2009,We help today’s most innovative technology companies scale to become global category leaders.,1678,3202,https://twitter.com/SapphireVC/status/1316794103409963008,https://pbs.twimg.com/media/EkYxOhhUcAE6KOY.jpg,https://bit.ly/2SWQaRp,0.6,0.3
1316778541460066306,1316778541460066306,Thu Oct 15 16:30:43 +0000 2020,dgbartel,We're proud to expand our partnership with Teladoc Health to add Livongo's virtual diabetes solution for our members. This means we're now the first health plan to offer Livongo and Teladoc's combined-care experience to help our members... #FlBlueLife ,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Doug Bartel,1140164130,South Florida,false,1855,3957,false,Fri Feb 01 16:46:25 +0000 2013,"Proud @FLBlue Executive | Committed to Community and Health, Collaboration and Impact | Former TV News Executive | Comments are my own",10965,10494,https://twitter.com/dgbartel/status/1316778541460066306,,https://bit.ly/3781z9c,1.9,0.6
1316777329218084864,1316777329218084864,Thu Oct 15 16:25:54 +0000 2020,Guillama,"“Guidewell Health, a mutual insurance holding company and parent of the Florida Blue plan, has been a Teladoc customer for several years. It will now offer Livongo's diabetes platform to 50,000 Florida Blue members with no co-pay” ","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",,0,,false,,,,false,Noel J. Guillama,23374274,"Wellington, Florida, USA",false,397,403,false,Mon Mar 09 00:02:28 +0000 2009,"Healthcare, and Technology Entrepreneur; Operator, Inventor, EHR, MSO, Med-IoT/AI, DLT, HOG, AOPA, ARRL, PADI, Builder & Volunteer. ΠΚΦ. Tweets ALWAYS personal.",4068,12076,https://twitter.com/Guillama/status/1316777329218084864,,https://lnkd.in/gWNbE3s,0.2,0.1
1316763901938327552,1316763901938327552,Thu Oct 15 15:32:33 +0000 2020,growwithfuoco,"ICYMI: John Hallock, SVP of Corporate Communications for @livongo shared some must-hear advice for young #PR professionals. Tune in to the latest episode of How It's Done for more industry insight:  #PublicRelations ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,fuoco,1140705300632276992,,false,47,216,false,Mon Jun 17 19:38:31 +0000 2019,a marketing agency that knows when and how to ignite the spark.,191,204,https://twitter.com/growwithfuoco/status/1316763901938327552,https://pbs.twimg.com/ext_tw_video_thumb/1316763625827303424/pu/img/8pjCIuH4Ukvh6FCs.jpg,https://bit.ly/2STVHIu,0.1,0
1316752679801024514,1316752679801024514,Thu Oct 15 14:47:57 +0000 2020,JoTrader4,"$LVGO today announced it will release its financial results for its third quarter of fiscal year 2020 on October 28, 2020, after close of the U.S. stock market. Given the pending transaction with Teladoc Health, Livongo is not hosting a conference call in conjunction.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Jo Trader,1232525106003365890,,false,797,163,false,Wed Feb 26 04:39:25 +0000 2020,"Full time trader. Sharing low noise charts and info. Tech and growth stock analysis, commentary, and TA. Tweets education only.",3761,3250,https://twitter.com/JoTrader4/status/1316752679801024514,,,0.7,-0.3
1316751096300404739,1316751096300404739,Thu Oct 15 14:41:40 +0000 2020,OphirGottlieb,"$LVGO Livongo to Release Results for the Third Quarter of Fiscal Year 2020  28, 2020","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,2,,false,,,,false,Ophir Gottlieb,100024370,"Los Angeles, CA",true,86919,276,false,Mon Dec 28 19:13:21 +0000 2009,CEO @CMLviz. Contrib @Reuters. MS Stanford Math. Ex option market maker & HF manager. Recognized for AI in large scale finance. https://t.co/8ZWT4aVeb5,14549,153146,https://twitter.com/OphirGottlieb/status/1316751096300404739,,http://www.cmlviz.com/article/LVGO/globenews-2020-10-15-livongo-to-release-results-for-the-third-quarter-of-fiscal-year-2020.html,0,0
1316747660221538305,1316747660221538305,Thu Oct 15 14:28:00 +0000 2020,DrBonnie360,Kudos to #hlth2020 @livongo for supporting women in healthcare with the She Powers Health awards. ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Bonnie Feldman,317787912,"SF, LA, SD",false,3037,1806,false,Wed Jun 15 13:42:52 +0000 2011,"Building bridges across the autoimmune abyss as an entrepreneur, speaker, writer, and digital health consultant.",2616,20579,https://twitter.com/DrBonnie360/status/1316747660221538305,https://pbs.twimg.com/media/EkYG6oEVkAQs0RN.jpg,,0.9,0.9
1316739741555941376,1316739741555941376,Thu Oct 15 13:56:32 +0000 2020,TerraPharma1,"cont. $LVGO announced it will release its financial results for Q3 2020 on October 28th, after mkt close. Given the pending transaction with Teladoc Health, Livongo is not hosting a conference call in conjunction with its Q3 release.    $TDOC","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,1316724996551577601,904301360,TerraPharma1,false,TerraPharma,904301360,LAX - Seattle - Vancouver BC,false,4329,45,false,Thu Oct 25 17:14:41 +0000 2012,"Bio Farmer - K.L., Former Medical Administrator, Successful Qui Tam whistleblower - multiple cases.",7041,8192,https://twitter.com/TerraPharma1/status/1316739741555941376,,https://www.biospace.com/article/releases/livongo-to-release-results-for-the-third-quarter-of-fiscal-year-2020/,1,-0.1
1316736118075908097,1316736118075908097,Thu Oct 15 13:42:08 +0000 2020,DavePizzi,Florida Blue first health plan to sign on for integrated Teladoc-Livongo platform ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,David Pizzi,726254646,"Ponte Vedra Beach, FL",false,471,796,false,Mon Jul 30 15:16:06 +0000 2012,"Senior Director, Government and Legislative Relations @FLBlue. @UDelaware alum. Optimist. Opinions are mine, not necessarily those of my employer.",334,1018,https://twitter.com/DavePizzi/status/1316736118075908097,,https://www.fiercehealthcare.com/tech/florida-blue-first-health-plan-to-sign-for-integrated-teladoc-livongo-platform,0,0
1316729195322638342,1316729195322638342,Thu Oct 15 13:14:38 +0000 2020,amishra0,@Livongo @zanemburke @HLTHEVENT Hope tobhear some good news $LVGO $TDOC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0,,false,1316728790115119106,2602253953,Livongo,false,Mayavi,251355335,"Toronto, Ontario",false,151,128,false,Sat Feb 12 23:55:05 +0000 2011,"Full Time ENGINEER, Part Time Investor",229,1233,https://twitter.com/amishra0/status/1316729195322638342,,,0.7,0.7
1316726369167052801,1316726369167052801,Thu Oct 15 13:03:24 +0000 2020,investing_city,"Check out my interview with @richard_chu97!We talk about Livongo, Teladoc and the future of healthcare. Podcast","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,10,,false,,,,false,Ryan Reeves,2961979644,"Save time, boost returns 📈",false,30732,238,false,Wed Jan 07 04:05:19 +0000 2015,Jesus-follower who invests ⬇️,9638,5558,https://twitter.com/investing_city/status/1316726369167052801,,"https://www.investingcity.org/podcast/episode/1f8ed88a/ep-72-richard-chu-healthcare-disruptor,https://youtu.be/xfRwQCH6hXA",0.6,0.2
1316713944069754881,1316713944069754881,Thu Oct 15 12:14:02 +0000 2020,Stock_Market_Pr,Livongo to Release Results for the Third Quarter of Fiscal Year 2020  #StockMarket,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,0,,false,,,,false,Stock Market News,1089978712685273090,,false,7597,29,false,Mon Jan 28 20:09:10 +0000 2019,"Join us at https://t.co/hIgpgmTMGU - Stock Market News and Press Releases. #StockMarket - As an affiliate, we earn from qualifying purchases.",4,87791,https://twitter.com/Stock_Market_Pr/status/1316713944069754881,,http://dlvr.it/RjfLhC,0,0
1316712211482578944,1316712211482578944,Thu Oct 15 12:07:09 +0000 2020,HealthcareBeat,Livongo to Release Results for the Third Quarter of Fiscal Year 2020 $LVGO ,"<a href=""https://newsfilter.io"" rel=""nofollow"">Healthcare News</a>",,0,,false,,,,false,Healthcare News,1222163821441122304,New York,false,1367,15,false,Tue Jan 28 14:25:57 +0000 2020,"Healthcare news covering:

- Clinical Trials
- FDA Approvals & Recalls
- Stage 1/2/3 Updates
- New Drug Applications
- FDA PRs
- SEC Filings",1,66349,https://twitter.com/HealthcareBeat/status/1316712211482578944,,https://newsfilter.io/articles/livongo-to-release-results-for-the-third-quarter-of-fiscal-year-2020-2fcb80d3d95749b45eb8544e30e74f0c,0,0
1316712097523412994,1316712097523412994,Thu Oct 15 12:06:42 +0000 2020,FlashAlert_me,"$LVGO [15s. delayed]: Issued Press Release on October 15, 08:05:00: Livongo to Release Results for the Third Quarter of Fiscal Year 2020 ","<a href=""https://vymcfued1m.execute-api.us-east-1.amazonaws.com"" rel=""nofollow"">flashalerts</a>",,0,,false,,,,false,Flash Alert,1069693680066420736,"New York, USA",false,1621,0,false,Mon Dec 03 20:43:42 +0000 2018,"Flash Alert is a low-latency financial news service which sources SEC, press releases, credible news sources to get your news about stocks in near real-time",0,496083,https://twitter.com/FlashAlert_me/status/1316712097523412994,,https://s.flashalert.me/8zpuC4,0.4,-0.1
1316711722988732418,1316711722988732418,Thu Oct 15 12:05:12 +0000 2020,stock_titan,$LVGO Livongo to Release Results for the Third Quarter of Fiscal Year 2020,"<a href=""http://stocktitan.net"" rel=""nofollow"">stocktitan</a>",,0,,false,,,,false,Stock Titan,1254035253104181256,,false,1833,0,false,Sat Apr 25 13:11:29 +0000 2020,"Stock Market News LIVE. 
Visit https://t.co/Mi5nG5bom9 to follow the stock market news feed in real time for FREE.",0,29651,https://twitter.com/stock_titan/status/1316711722988732418,,https://www.stocktitan.net/news/LVGO/livongo-to-release-results-for-the-third-quarter-of-fiscal-year-z43wjgprutv5.html,0,0
1316691421068312577,1316691421068312577,Thu Oct 15 10:44:32 +0000 2020,NewsRediv,Teladoc Is A Buy On The Merger With Livongo  #investing #stocks #investingtips,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,0,,false,,,,false,Redivex News,1252420793683849216,,false,44,7,false,Tue Apr 21 02:16:11 +0000 2020,"Curated stream to keep track of Stock, ETF, and Mutual fund investing news updates. 
More feeds on our website!",0,15304,https://twitter.com/NewsRediv/status/1316691421068312577,,http://dlvr.it/Rjf3Fz,0,0
1316689929796112384,1316689929796112384,Thu Oct 15 10:38:36 +0000 2020,CWPatterson51,Exciting news! Livongo is partnering with Florida Blue to offer members Livongo’s proven chronic condition management platform beginning in early 2021. This innovative partnership is a great example of how we can combine technology with the empathy so... ,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Clayton W Patterson,867949058597552128,"Florida, USA",false,25,49,false,Fri May 26 03:42:36 +0000 2017,"Retired Navy Veteran,  Florida native, Single parent, Security Professional, Bachelor of Applied science in Public Safety Mangmnt, power walker, jogger, cyclist",1279,13897,https://twitter.com/CWPatterson51/status/1316689929796112384,,https://bit.ly/2SWh2B4,2,0.6
1316641714317058048,1316641714317058048,Thu Oct 15 07:27:01 +0000 2020,DrSepah,@EldinDzubur Do ittttttt.  PS Do you work with RJ now at Livongo?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,1316635417609818113,2334656959,EldinDzubur,false,Dr. Cameron Sepah 🤴🏻 🧝🏻‍♂️ 🧙🏻‍♂️ 🤵🏻,1857901044,"Santa Monica, CA",false,16214,3022,false,Thu Sep 12 16:54:14 +0000 2013,🤴🏻 I maximize men in mind & body @MaximusTribe 👨‍🏫 I train psychiatrists in ACT. 🧙🏻‍♂️ I coach CEOs & VCs for optimal health & performance. 👨🏻‍💼,47423,30676,https://twitter.com/DrSepah/status/1316641714317058048,,,0.4,0
